datetime,energy_kwh,hour,day_of_week,month,is_weekend,previous_hour_energy,previous_day_same_hour_energy,rolling_24h_average
2008-05-07 11:00:00,0.5533666666666667,11,2,5,0,0.7225333333333332,0.40376666666666666,1.2325666666666668
2008-05-07 12:00:00,0.41273333333333334,12,2,5,0,0.5533666666666667,0.3222333333333333,1.2363375
2008-05-07 13:00:00,0.48800000000000004,13,2,5,0,0.41273333333333334,0.34313333333333335,1.242373611111111
2008-05-07 14:00:00,0.8068666666666666,14,2,5,0,0.48800000000000004,2.1997,1.1843388888888888
2008-05-07 15:00:00,0.4539666666666667,15,2,5,0,0.8068666666666666,3.8105666666666664,1.0444805555555556
2008-05-07 16:00:00,0.9495,16,2,5,0,0.4539666666666667,3.008666666666667,0.9586819444444444
2008-05-07 17:00:00,0.35373333333333334,17,2,5,0,0.9495,3.1444666666666667,0.8424013888888888
2008-05-07 18:00:00,0.6064666666666666,18,2,5,0,0.35373333333333334,1.6465999999999998,0.7990625000000001
2008-05-07 19:00:00,1.0011333333333332,19,2,5,0,0.6064666666666666,1.5390333333333333,0.7766500000000001
2008-05-07 20:00:00,0.6527,20,2,5,0,1.0011333333333332,0.5853,0.7794583333333334
2008-05-07 21:00:00,1.451566666666667,21,2,5,0,0.6527,1.2361333333333335,0.7884347222222222
2008-05-07 22:00:00,1.3551666666666666,22,2,5,0,1.451566666666667,1.7982,0.769975
2008-05-07 23:00:00,1.9361,23,2,5,0,1.3551666666666666,0.8110999999999999,0.81685
2008-05-08 00:00:00,1.4062333333333332,0,3,5,0,1.9361,0.4265666666666667,0.8576694444444444
2008-05-08 01:00:00,1.0670666666666666,1,3,5,0,1.4062333333333332,0.3627333333333333,0.8870166666666668
2008-05-08 02:00:00,1.1249333333333333,2,3,5,0,1.0670666666666666,0.3842666666666667,0.9178777777777777
2008-05-08 03:00:00,1.0633666666666666,3,3,5,0,1.1249333333333333,0.34149999999999997,0.9479555555555556
2008-05-08 04:00:00,1.1170333333333333,4,3,5,0,1.0633666666666666,0.38353333333333334,0.9785180555555556
2008-05-08 05:00:00,1.1123666666666667,5,3,5,0,1.1170333333333333,0.33416666666666667,1.0109430555555556
2008-05-08 06:00:00,1.0695333333333332,6,3,5,0,1.1123666666666667,1.1126666666666667,1.0091458333333334
2008-05-08 07:00:00,1.0217,7,3,5,0,1.0695333333333332,1.6429,0.9832624999999999
2008-05-08 08:00:00,0.3756333333333333,8,3,5,0,1.0217,1.4380666666666666,0.9389944444444445
2008-05-08 09:00:00,1.5376,9,3,5,0,0.3756333333333333,1.4341666666666666,0.9433041666666666
2008-05-08 10:00:00,0.4754333333333333,10,3,5,0,1.5376,0.7225333333333332,0.9330083333333333
2008-05-08 11:00:00,1.2304,11,3,5,0,0.4754333333333333,0.5533666666666667,0.9612180555555554
2008-05-08 12:00:00,2.3578333333333332,12,3,5,0,1.2304,0.41273333333333334,1.0422638888888889
2008-05-08 13:00:00,1.7431333333333332,13,3,5,0,2.3578333333333332,0.48800000000000004,1.094561111111111
2008-05-08 14:00:00,1.8505333333333334,14,3,5,0,1.7431333333333332,0.8068666666666666,1.1380472222222222
2008-05-08 15:00:00,2.093233333333333,15,3,5,0,1.8505333333333334,0.4539666666666667,1.2063499999999998
2008-05-08 16:00:00,1.1712666666666667,16,3,5,0,2.093233333333333,0.9495,1.2155902777777776
2008-05-08 17:00:00,0.4567333333333333,17,3,5,0,1.1712666666666667,0.35373333333333334,1.2198819444444444
2008-05-08 18:00:00,1.0647,18,3,5,0,0.4567333333333333,0.6064666666666666,1.238975
2008-05-08 19:00:00,2.912,19,3,5,0,1.0647,1.0011333333333332,1.3185944444444444
2008-05-08 20:00:00,2.0966,20,3,5,0,2.912,0.6527,1.3787569444444445
2008-05-08 21:00:00,1.7998666666666667,21,3,5,0,2.0966,1.451566666666667,1.3932694444444442
2008-05-08 22:00:00,2.993733333333333,22,3,5,0,1.7998666666666667,1.3551666666666666,1.4615430555555555
2008-05-08 23:00:00,2.1373666666666664,23,3,5,0,2.993733333333333,1.9361,1.4699291666666667
2008-05-09 00:00:00,0.7609999999999999,0,4,5,0,2.1373666666666664,1.4062333333333332,1.4430444444444444
2008-05-09 01:00:00,0.39923333333333333,1,4,5,0,0.7609999999999999,1.0670666666666666,1.4152180555555554
2008-05-09 02:00:00,0.4342333333333333,2,4,5,0,0.39923333333333333,1.1249333333333333,1.3864388888888888
2008-05-09 03:00:00,0.45826666666666666,3,4,5,0,0.4342333333333333,1.0633666666666666,1.3612263888888887
2008-05-09 04:00:00,0.3719,4,4,5,0,0.45826666666666666,1.1170333333333333,1.3301791666666667
2008-05-09 05:00:00,0.43483333333333335,5,4,5,0,0.3719,1.1123666666666667,1.301948611111111
2008-05-09 06:00:00,0.4188666666666666,6,4,5,0,0.43483333333333335,1.0695333333333332,1.2748375
2008-05-09 07:00:00,1.2666666666666666,7,4,5,0,0.4188666666666666,1.0217,1.2850444444444444
2008-05-09 08:00:00,0.9194333333333334,8,4,5,0,1.2666666666666666,0.3756333333333333,1.3077027777777779
2008-05-09 09:00:00,2.4879333333333333,9,4,5,0,0.9194333333333334,1.5376,1.3473
2008-05-09 10:00:00,2.1530666666666667,10,4,5,0,2.4879333333333333,0.4754333333333333,1.4172013888888888
2008-05-09 11:00:00,1.9892333333333334,11,4,5,0,2.1530666666666667,1.2304,1.4488194444444442
2008-05-09 12:00:00,1.9534666666666667,12,4,5,0,1.9892333333333334,2.3578333333333332,1.4319708333333334
2008-05-09 13:00:00,2.6425,13,4,5,0,1.9534666666666667,1.7431333333333332,1.4694444444444443
2008-05-09 14:00:00,2.2481999999999998,14,4,5,0,2.6425,1.8505333333333334,1.4860138888888887
2008-05-09 15:00:00,1.0734333333333335,15,4,5,0,2.2481999999999998,2.093233333333333,1.443522222222222
2008-05-09 16:00:00,0.7424,16,4,5,0,1.0734333333333335,1.1712666666666667,1.4256527777777777
2008-05-09 17:00:00,0.7959333333333334,17,4,5,0,0.7424,0.4567333333333333,1.439786111111111
2008-05-09 18:00:00,1.9914666666666667,18,4,5,0,0.7959333333333334,1.0647,1.478401388888889
2008-05-09 19:00:00,1.9178666666666666,19,4,5,0,1.9914666666666667,2.912,1.4369791666666665
2008-05-09 20:00:00,0.7813,20,4,5,0,1.9178666666666666,2.0966,1.3821750000000002
2008-05-09 21:00:00,1.6780000000000002,21,4,5,0,0.7813,1.7998666666666667,1.3770972222222222
2008-05-09 22:00:00,0.8152,22,4,5,0,1.6780000000000002,2.993733333333333,1.286325
2008-05-09 23:00:00,0.38676666666666665,23,4,5,0,0.8152,2.1373666666666664,1.2133833333333335
2008-05-10 00:00:00,0.4212666666666667,0,5,5,1,0.38676666666666665,0.7609999999999999,1.1992277777777778
2008-05-10 01:00:00,0.47636666666666666,1,5,5,1,0.4212666666666667,0.39923333333333333,1.2024416666666666
2008-05-10 02:00:00,0.4345333333333333,2,5,5,1,0.47636666666666666,0.4342333333333333,1.2024541666666666
2008-05-10 03:00:00,0.3474333333333333,3,5,5,1,0.4345333333333333,0.45826666666666666,1.197836111111111
2008-05-10 04:00:00,0.3723666666666666,4,5,5,1,0.3474333333333333,0.3719,1.1978555555555555
2008-05-10 05:00:00,0.4623333333333333,5,5,5,1,0.3723666666666666,0.43483333333333335,1.1990013888888889
2008-05-10 06:00:00,0.7962,6,5,5,1,0.4623333333333333,0.4188666666666666,1.214723611111111
2008-05-10 07:00:00,0.8025666666666668,7,5,5,1,0.7962,1.2666666666666666,1.195386111111111
2008-05-10 08:00:00,0.5664,8,5,5,1,0.8025666666666668,0.9194333333333334,1.180676388888889
2008-05-10 09:00:00,1.5756666666666668,9,5,5,1,0.5664,2.4879333333333333,1.142665277777778
2008-05-10 10:00:00,2.2714,10,5,5,1,1.5756666666666668,2.1530666666666667,1.1475958333333334
2008-05-10 11:00:00,1.2192666666666667,11,5,5,1,2.2714,1.9892333333333334,1.115513888888889
2008-05-10 12:00:00,1.7212666666666665,12,5,5,1,1.2192666666666667,1.9534666666666667,1.1058388888888888
2008-05-10 13:00:00,1.6209666666666667,13,5,5,1,1.7212666666666665,2.6425,1.063275
2008-05-10 14:00:00,1.4652666666666667,14,5,5,1,1.6209666666666667,2.2481999999999998,1.0306527777777779
2008-05-10 15:00:00,1.7448333333333332,15,5,5,1,1.4652666666666667,1.0734333333333335,1.0586277777777777
2008-05-10 16:00:00,3.930333333333333,16,5,5,1,1.7448333333333332,0.7424,1.1914583333333333
2008-05-10 17:00:00,1.4263333333333332,17,5,5,1,3.930333333333333,0.7959333333333334,1.217725
2008-05-10 18:00:00,1.8148000000000002,18,5,5,1,1.4263333333333332,1.9914666666666667,1.210363888888889
2008-05-10 19:00:00,1.7022000000000002,19,5,5,1,1.8148000000000002,1.9178666666666666,1.2013777777777777
2008-05-10 20:00:00,1.6423999999999999,20,5,5,1,1.7022000000000002,0.7813,1.2372569444444446
2008-05-10 21:00:00,1.6129666666666667,21,5,5,1,1.6423999999999999,1.6780000000000002,1.2345472222222222
2008-05-10 22:00:00,1.5711000000000002,22,5,5,1,1.6129666666666667,0.8152,1.2660430555555555
2008-05-10 23:00:00,1.8205333333333333,23,5,5,1,1.5711000000000002,0.38676666666666665,1.3257833333333333
2008-05-11 00:00:00,1.7595999999999998,0,6,5,1,1.8205333333333333,0.4212666666666667,1.3815472222222223
2008-05-11 01:00:00,2.1616666666666666,1,6,5,1,1.7595999999999998,0.47636666666666666,1.4517680555555554
2008-05-11 02:00:00,1.7116666666666667,2,6,5,1,2.1616666666666666,0.4345333333333333,1.5049819444444443
2008-05-11 03:00:00,0.7081,3,6,5,1,1.7116666666666667,0.3474333333333333,1.5200097222222222
2008-05-11 04:00:00,0.7181333333333334,4,6,5,1,0.7081,0.3723666666666666,1.5344166666666668
2008-05-11 05:00:00,0.3655,5,6,5,1,0.7181333333333334,0.4623333333333333,1.5303819444444444
2008-05-11 06:00:00,0.24776666666666666,6,6,5,1,0.3655,0.7962,1.5075305555555556
2008-05-11 07:00:00,0.3234333333333333,7,6,5,1,0.24776666666666666,0.8025666666666668,1.4875666666666667
2008-05-11 08:00:00,0.5389666666666667,8,6,5,1,0.3234333333333333,0.5664,1.4864236111111113
2008-05-11 09:00:00,0.5972333333333334,9,6,5,1,0.5389666666666667,1.5756666666666668,1.4456555555555555
2008-05-11 10:00:00,1.3079666666666665,10,6,5,1,0.5972333333333334,2.2714,1.4055125000000002
2008-05-11 11:00:00,1.3270333333333333,11,6,5,1,1.3079666666666665,1.2192666666666667,1.4100027777777777
2008-05-11 12:00:00,0.609,12,6,5,1,1.3270333333333333,1.7212666666666665,1.3636583333333332
2008-05-11 13:00:00,0.6415333333333333,13,6,5,1,0.609,1.6209666666666667,1.322848611111111
2008-05-11 14:00:00,2.061166666666667,14,6,5,1,0.6415333333333333,1.4652666666666667,1.3476777777777775
2008-05-11 15:00:00,2.0874,15,6,5,1,2.061166666666667,1.7448333333333332,1.3619513888888888
2008-05-11 16:00:00,1.1869333333333332,16,6,5,1,2.0874,3.930333333333333,1.2476430555555555
2008-05-11 17:00:00,1.0251666666666666,17,6,5,1,1.1869333333333332,1.4263333333333332,1.2309277777777778
2008-05-11 18:00:00,0.9713666666666666,18,6,5,1,1.0251666666666666,1.8148000000000002,1.1957847222222222
2008-05-11 19:00:00,0.956,19,6,5,1,0.9713666666666666,1.7022000000000002,1.1646930555555557
2008-05-11 20:00:00,1.0499,20,6,5,1,0.956,1.6423999999999999,1.1400055555555555
2008-05-11 21:00:00,1.0763333333333334,21,6,5,1,1.0499,1.6129666666666667,1.1176458333333332
2008-05-11 22:00:00,2.6546000000000003,22,6,5,1,1.0763333333333334,1.5711000000000002,1.1627916666666667
2008-05-11 23:00:00,0.7622,23,6,5,1,2.6546000000000003,1.8205333333333333,1.1186944444444444
2008-05-12 00:00:00,0.3112333333333333,0,0,5,0,0.7622,1.7595999999999998,1.0583458333333333
2008-05-12 01:00:00,0.3484666666666667,1,0,5,0,0.3112333333333333,2.1616666666666666,0.9827958333333333
2008-05-12 02:00:00,0.2516,2,0,5,0,0.3484666666666667,1.7116666666666667,0.9219597222222222
2008-05-12 03:00:00,0.29309999999999997,3,0,5,0,0.2516,0.7081,0.9046680555555556
2008-05-12 04:00:00,0.35196666666666665,4,0,5,0,0.29309999999999997,0.7181333333333334,0.889411111111111
2008-05-12 05:00:00,0.2305,5,0,5,0,0.35196666666666665,0.3655,0.883786111111111
2008-05-12 06:00:00,0.32253333333333334,6,0,5,0,0.2305,0.24776666666666666,0.8869013888888889
2008-05-12 07:00:00,0.32086666666666663,7,0,5,0,0.32253333333333334,0.3234333333333333,0.8867944444444444
2008-05-12 08:00:00,1.0638333333333334,8,0,5,0,0.32086666666666663,0.5389666666666667,0.9086638888888889
2008-05-12 09:00:00,0.4906,9,0,5,0,1.0638333333333334,0.5972333333333334,0.9042208333333334
2008-05-12 10:00:00,2.2717,10,0,5,0,0.4906,1.3079666666666665,0.9443763888888889
2008-05-12 11:00:00,2.4250666666666665,11,0,5,0,2.2717,1.3270333333333333,0.9901277777777778
2008-05-12 12:00:00,1.7551666666666668,12,0,5,0,2.4250666666666665,0.609,1.0378847222222223
2008-05-12 13:00:00,1.2306666666666668,13,0,5,0,1.7551666666666668,0.6415333333333333,1.0624319444444446
2008-05-12 14:00:00,1.8291,14,0,5,0,1.2306666666666668,2.061166666666667,1.0527625
2008-05-12 15:00:00,1.3848666666666667,15,0,5,0,1.8291,2.0874,1.0234902777777777
2008-05-12 16:00:00,1.4898333333333333,16,0,5,0,1.3848666666666667,1.1869333333333332,1.0361111111111112
2008-05-12 17:00:00,1.4765333333333333,17,0,5,0,1.4898333333333333,1.0251666666666666,1.0549180555555557
2008-05-12 18:00:00,0.8472333333333333,18,0,5,0,1.4765333333333333,0.9713666666666666,1.0497458333333334
2008-05-12 19:00:00,0.5269,19,0,5,0,0.8472333333333333,0.956,1.0318666666666667
2008-05-12 20:00:00,1.0795666666666668,20,0,5,0,0.5269,1.0499,1.0331027777777777
2008-05-12 21:00:00,1.6231333333333333,21,0,5,0,1.0795666666666668,1.0763333333333334,1.0558861111111113
2008-05-12 22:00:00,2.6135666666666664,22,0,5,0,1.6231333333333333,2.6546000000000003,1.0541763888888889
2008-05-12 23:00:00,0.8653666666666666,23,0,5,0,2.6135666666666664,0.7622,1.0584749999999998
2008-05-13 00:00:00,0.37876666666666664,0,1,5,0,0.8653666666666666,0.3112333333333333,1.0612888888888887
2008-05-13 01:00:00,0.31626666666666664,1,1,5,0,0.37876666666666664,0.3484666666666667,1.0599472222222222
2008-05-13 02:00:00,0.2783,2,1,5,0,0.31626666666666664,0.2516,1.0610597222222222
2008-05-13 03:00:00,0.30946666666666667,3,1,5,0,0.2783,0.29309999999999997,1.0617416666666666
2008-05-13 04:00:00,0.21813333333333335,4,1,5,0,0.30946666666666667,0.35196666666666665,1.056165277777778
2008-05-13 05:00:00,0.3292333333333334,5,1,5,0,0.21813333333333335,0.2305,1.0602791666666667
2008-05-13 06:00:00,0.7329333333333333,6,1,5,0,0.3292333333333334,0.32253333333333334,1.0773791666666666
2008-05-13 07:00:00,1.8391,7,1,5,0,0.7329333333333333,0.32086666666666663,1.140638888888889
2008-05-13 08:00:00,1.3267666666666666,8,1,5,0,1.8391,1.0638333333333334,1.1515944444444444
2008-05-13 09:00:00,1.1910666666666667,9,1,5,0,1.3267666666666666,0.4906,1.1807805555555555
2008-05-13 10:00:00,0.29133333333333333,10,1,5,0,1.1910666666666667,2.2717,1.0982652777777777
2008-05-13 11:00:00,0.2879333333333333,11,1,5,0,0.29133333333333333,2.4250666666666665,1.0092180555555557
2008-05-13 12:00:00,0.27730000000000005,12,1,5,0,0.2879333333333333,1.7551666666666668,0.9476402777777778
2008-05-13 13:00:00,0.3207333333333333,13,1,5,0,0.27730000000000005,1.2306666666666668,0.9097263888888888
2008-05-13 14:00:00,1.3163333333333334,14,1,5,0,0.3207333333333333,1.8291,0.888361111111111
2008-05-13 15:00:00,3.327566666666667,15,1,5,0,1.3163333333333334,1.3848666666666667,0.9693069444444445
2008-05-13 16:00:00,3.008366666666667,16,1,5,0,3.327566666666667,1.4898333333333333,1.0325791666666666
2008-05-13 17:00:00,2.2152666666666665,17,1,5,0,3.008366666666667,1.4765333333333333,1.0633597222222222
2008-05-13 18:00:00,0.6971666666666666,18,1,5,0,2.2152666666666665,0.8472333333333333,1.0571069444444445
2008-05-13 19:00:00,0.5519999999999999,19,1,5,0,0.6971666666666666,0.5269,1.0581527777777777
2008-05-13 20:00:00,1.3505666666666667,20,1,5,0,0.5519999999999999,1.0795666666666668,1.0694444444444444
2008-05-13 21:00:00,0.9935666666666666,21,1,5,0,1.3505666666666667,1.6231333333333333,1.0432124999999999
2008-05-13 22:00:00,1.7829666666666666,22,1,5,0,0.9935666666666666,2.6135666666666664,1.0086041666666665
2008-05-13 23:00:00,1.2737666666666667,23,1,5,0,1.7829666666666666,0.8653666666666666,1.0256208333333332
2008-05-14 00:00:00,0.5038333333333334,0,2,5,0,1.2737666666666667,0.37876666666666664,1.0308319444444445
2008-05-14 01:00:00,0.32726666666666665,1,2,5,0,0.5038333333333334,0.31626666666666664,1.0312902777777777
2008-05-14 02:00:00,0.856,2,2,5,0,0.32726666666666665,0.2783,1.0553611111111112
2008-05-14 03:00:00,0.3305666666666667,3,2,5,0,0.856,0.30946666666666667,1.0562402777777777
2008-05-14 04:00:00,0.2686,4,2,5,0,0.3305666666666667,0.21813333333333335,1.0583430555555555
2008-05-14 05:00:00,0.2929333333333333,5,2,5,0,0.2686,0.3292333333333334,1.0568305555555557
2008-05-14 06:00:00,1.3277,6,2,5,0,0.2929333333333333,0.7329333333333333,1.0816125
2008-05-14 07:00:00,1.8332666666666666,7,2,5,0,1.3277,1.8391,1.0813694444444446
2008-05-14 08:00:00,1.5276666666666665,8,2,5,0,1.8332666666666666,1.3267666666666666,1.0897402777777778
2008-05-14 09:00:00,1.3567333333333333,9,2,5,0,1.5276666666666665,1.1910666666666667,1.0966430555555555
2008-05-14 10:00:00,2.3863,10,2,5,0,1.3567333333333333,0.29133333333333333,1.1839333333333333
2008-05-14 11:00:00,1.4103666666666668,11,2,5,0,2.3863,0.2879333333333333,1.230701388888889
2008-05-14 12:00:00,0.3231333333333334,12,2,5,0,1.4103666666666668,0.27730000000000005,1.232611111111111
2008-05-14 13:00:00,0.8626333333333334,13,2,5,0,0.3231333333333334,0.3207333333333333,1.2551902777777777
2008-05-14 14:00:00,0.9348666666666666,14,2,5,0,0.8626333333333334,1.3163333333333334,1.2392958333333335
2008-05-14 15:00:00,1.4844000000000002,15,2,5,0,0.9348666666666666,3.327566666666667,1.1624972222222223
2008-05-14 16:00:00,1.1464666666666665,16,2,5,0,1.4844000000000002,3.008366666666667,1.0849180555555555
2008-05-14 17:00:00,2.0128333333333335,17,2,5,0,1.1464666666666665,2.2152666666666665,1.0764833333333332
2008-05-14 18:00:00,0.7169333333333333,18,2,5,0,2.0128333333333335,0.6971666666666666,1.0773069444444443
2008-05-14 19:00:00,1.3054666666666668,19,2,5,0,0.7169333333333333,0.5519999999999999,1.1087013888888888
2008-05-14 20:00:00,2.1968,20,2,5,0,1.3054666666666668,1.3505666666666667,1.1439611111111112
2008-05-14 21:00:00,1.5099333333333333,21,2,5,0,2.1968,0.9935666666666666,1.1654763888888888
2008-05-14 22:00:00,0.5950333333333333,22,2,5,0,1.5099333333333333,1.7829666666666666,1.1159791666666667
2008-05-14 23:00:00,0.8946333333333333,23,2,5,0,0.5950333333333333,1.2737666666666667,1.1001819444444445
2008-05-15 00:00:00,0.46173333333333333,0,3,5,0,0.8946333333333333,0.5038333333333334,1.0984277777777778
2008-05-15 01:00:00,0.2955666666666667,1,3,5,0,0.46173333333333333,0.32726666666666665,1.0971069444444443
2008-05-15 02:00:00,0.31766666666666665,2,3,5,0,0.2955666666666667,0.856,1.0746763888888888
2008-05-15 03:00:00,0.29619999999999996,3,3,5,0,0.31766666666666665,0.3305666666666667,1.0732444444444444
2008-05-15 04:00:00,0.2908,4,3,5,0,0.29619999999999996,0.2686,1.0741694444444445
2008-05-15 05:00:00,0.2897666666666667,5,3,5,0,0.2908,0.2929333333333333,1.0740375
2008-05-15 06:00:00,0.7317333333333333,6,3,5,0,0.2897666666666667,1.3277,1.0492055555555555
2008-05-15 07:00:00,1.9113333333333336,7,3,5,0,0.7317333333333333,1.8332666666666666,1.0524583333333333
2008-05-15 08:00:00,1.8659333333333334,8,3,5,0,1.9113333333333336,1.5276666666666665,1.066552777777778
2008-05-15 09:00:00,1.7719333333333334,9,3,5,0,1.8659333333333334,1.3567333333333333,1.0838527777777778
2008-05-15 10:00:00,0.5620999999999999,10,3,5,0,1.7719333333333334,2.3863,1.0078444444444445
2008-05-15 11:00:00,0.2638,11,3,5,0,0.5620999999999999,1.4103666666666668,0.9600708333333333
2008-05-15 12:00:00,0.5696333333333333,12,3,5,0,0.2638,0.3231333333333334,0.9703416666666668
2008-05-15 13:00:00,0.34456666666666663,13,3,5,0,0.5696333333333333,0.8626333333333334,0.9487555555555556
2008-05-15 14:00:00,0.5705666666666667,14,3,5,0,0.34456666666666663,0.9348666666666666,0.9335763888888889
2008-05-15 15:00:00,0.45193333333333335,15,3,5,0,0.5705666666666667,1.4844000000000002,0.8905569444444446
2008-05-15 16:00:00,0.5698666666666666,16,3,5,0,0.45193333333333335,1.1464666666666665,0.8665319444444445
2008-05-15 17:00:00,0.7861333333333334,17,3,5,0,0.5698666666666666,2.0128333333333335,0.8154194444444446
2008-05-15 18:00:00,1.0277666666666667,18,3,5,0,0.7861333333333334,0.7169333333333333,0.8283708333333334
2008-05-15 19:00:00,0.659,19,3,5,0,1.0277666666666667,1.3054666666666668,0.8014347222222221
2008-05-15 20:00:00,1.3340666666666665,20,3,5,0,0.659,2.1968,0.7654875
2008-05-15 21:00:00,2.6833,21,3,5,0,1.3340666666666665,1.5099333333333333,0.8143777777777778
2008-05-15 22:00:00,1.0259666666666667,22,3,5,0,2.6833,0.5950333333333333,0.8323333333333333
2008-05-15 23:00:00,0.2981,23,3,5,0,1.0259666666666667,0.8946333333333333,0.8074777777777777
2008-05-16 00:00:00,0.373,0,4,5,0,0.2981,0.46173333333333333,0.8037805555555556
2008-05-16 01:00:00,0.29156666666666664,1,4,5,0,0.373,0.2955666666666667,0.803613888888889
2008-05-16 02:00:00,0.3136333333333334,2,4,5,0,0.29156666666666664,0.31766666666666665,0.8034458333333334
2008-05-16 03:00:00,0.9174333333333333,3,4,5,0,0.3136333333333334,0.29619999999999996,0.8293305555555556
2008-05-16 04:00:00,0.3261,4,4,5,0,0.9174333333333333,0.2908,0.8308013888888889
2008-05-16 05:00:00,0.2688,5,4,5,0,0.3261,0.2897666666666667,0.8299277777777777
2008-05-16 06:00:00,0.5595,6,4,5,0,0.2688,0.7317333333333333,0.8227513888888889
2008-05-16 07:00:00,1.7958666666666665,7,4,5,0,0.5595,1.9113333333333336,0.8179402777777778
2008-05-16 08:00:00,1.0599,8,4,5,0,1.7958666666666665,1.8659333333333334,0.7843555555555555
2008-05-16 09:00:00,0.3105,9,4,5,0,1.0599,1.7719333333333334,0.7234625
2008-05-16 10:00:00,0.9192666666666667,10,4,5,0,0.3105,0.5620999999999999,0.7383444444444445
2008-05-16 11:00:00,0.35810000000000003,11,4,5,0,0.9192666666666667,0.2638,0.7422736111111111
2008-05-16 12:00:00,1.4624,12,4,5,0,0.35810000000000003,0.5696333333333333,0.7794722222222221
2008-05-16 13:00:00,2.3440333333333334,13,4,5,0,1.4624,0.34456666666666663,0.8627833333333333
2008-05-16 14:00:00,3.369066666666667,14,4,5,0,2.3440333333333334,0.5705666666666667,0.9793875
2008-05-16 15:00:00,1.4238333333333333,15,4,5,0,3.369066666666667,0.45193333333333335,1.0198833333333333
2008-05-16 16:00:00,0.4726666666666667,16,4,5,0,1.4238333333333333,0.5698666666666666,1.0158333333333334
2008-05-16 17:00:00,0.6571666666666667,17,4,5,0,0.4726666666666667,0.7861333333333334,1.0104597222222222
2008-05-16 18:00:00,1.2418,18,4,5,0,0.6571666666666667,1.0277666666666667,1.0193777777777777
2008-05-16 19:00:00,1.0228333333333333,19,4,5,0,1.2418,0.659,1.0345375
2008-05-16 20:00:00,2.3220666666666667,20,4,5,0,1.0228333333333333,1.3340666666666665,1.0757041666666667
2008-05-16 21:00:00,3.3417000000000003,21,4,5,0,2.3220666666666667,2.6833,1.1031375
2008-05-16 22:00:00,1.9099,22,4,5,0,3.3417000000000003,1.0259666666666667,1.1399680555555556
2008-05-16 23:00:00,0.40603333333333336,23,4,5,0,1.9099,0.2981,1.1444652777777777
2008-05-17 00:00:00,0.2965666666666667,0,5,5,1,0.40603333333333336,0.373,1.1412805555555556
2008-05-17 01:00:00,0.8032666666666667,1,5,5,1,0.2965666666666667,0.29156666666666664,1.1626013888888889
2008-05-17 02:00:00,0.2737666666666667,2,5,5,1,0.8032666666666667,0.3136333333333334,1.1609402777777778
2008-05-17 03:00:00,0.3291,3,5,5,1,0.2737666666666667,0.9174333333333333,1.136426388888889
2008-05-17 04:00:00,0.22283333333333336,4,5,5,1,0.3291,0.3261,1.1321236111111113
2008-05-17 05:00:00,0.3491,5,5,5,1,0.22283333333333336,0.2688,1.1354694444444446
2008-05-17 06:00:00,0.23513333333333333,6,5,5,1,0.3491,0.5595,1.1219541666666668
2008-05-17 07:00:00,0.8256,7,5,5,1,0.23513333333333333,1.7958666666666665,1.0815263888888889
2008-05-17 08:00:00,1.9586333333333334,8,5,5,1,0.8256,1.0599,1.1189736111111113
2008-05-17 09:00:00,2.1850666666666667,9,5,5,1,1.9586333333333334,0.3105,1.1970805555555557
2008-05-17 10:00:00,1.6658333333333333,10,5,5,1,2.1850666666666667,0.9192666666666667,1.2281875
2008-05-17 11:00:00,0.9463,11,5,5,1,1.6658333333333333,0.35810000000000003,1.2526958333333333
2008-05-17 12:00:00,0.5349333333333333,12,5,5,1,0.9463,1.4624,1.2140513888888889
2008-05-17 13:00:00,1.5405666666666666,13,5,5,1,0.5349333333333333,2.3440333333333334,1.1805736111111111
2008-05-17 14:00:00,0.9108666666666667,14,5,5,1,1.5405666666666666,3.369066666666667,1.0781486111111112
2008-05-17 15:00:00,0.41173333333333334,15,5,5,1,0.9108666666666667,1.4238333333333333,1.0359777777777779
2008-05-17 16:00:00,0.48660000000000003,16,5,5,1,0.41173333333333334,0.4726666666666667,1.0365583333333335
2008-05-17 17:00:00,0.5158666666666666,17,5,5,1,0.48660000000000003,0.6571666666666667,1.0306708333333334
2008-05-17 18:00:00,0.8263333333333333,18,5,5,1,0.5158666666666666,1.2418,1.0133597222222224
2008-05-17 19:00:00,1.7635,19,5,5,1,0.8263333333333333,1.0228333333333333,1.0442208333333334
2008-05-17 20:00:00,1.8377333333333332,20,5,5,1,1.7635,2.3220666666666667,1.0240402777777777
2008-05-17 21:00:00,2.470066666666667,21,5,5,1,1.8377333333333332,3.3417000000000003,0.9877222222222222
2008-05-17 22:00:00,2.8943,22,5,5,1,2.470066666666667,1.9099,1.0287388888888889
2008-05-17 23:00:00,3.340533333333333,23,5,5,1,2.8943,0.40603333333333336,1.1510097222222222
2008-05-18 00:00:00,1.0621333333333334,0,6,5,1,3.340533333333333,0.2965666666666667,1.1829083333333332
2008-05-18 01:00:00,1.4094666666666666,1,6,5,1,1.0621333333333334,0.8032666666666667,1.2081666666666666
2008-05-18 02:00:00,1.4934666666666667,2,6,5,1,1.4094666666666666,0.2737666666666667,1.2589875
2008-05-18 03:00:00,0.3072,3,6,5,1,1.4934666666666667,0.3291,1.258075
2008-05-18 04:00:00,0.33766666666666667,4,6,5,1,0.3072,0.22283333333333336,1.2628597222222222
2008-05-18 05:00:00,0.2518,5,6,5,1,0.33766666666666667,0.3491,1.2588055555555555
